rs_left,rs_right,rs_sound,tx
416.474201871926,373.751563508109,140.031981152133,0.001
421.078359232859,378.104232484252,138.568854918919,0.0313030303030303
417.962408239616,376.096631946391,138.012737437436,0.0616060606060606
416.109632475674,377.07422173535,145.538203173596,0.0919090909090909
414.95427642615,375.363645396629,145.116700495343,0.122212121212121
414.297577847615,376.347347958771,138.12573760583,0.152515151515152
413.147871408409,376.016359699646,154.85149772085,0.182818181818182
412.353046605903,375.392266143836,138.099923331632,0.213121212121212
411.376686129521,375.122078888191,136.780945686893,0.243424242424242
410.508518970121,375.938622320635,134.818405114454,0.273727272727273
410.197442275223,377.214744907971,133.677122294983,0.304030303030303
411.075816292098,378.449002859121,135.820467972535,0.334333333333333
411.966301469639,380.572751277744,138.412128457804,0.364636363636364
412.093607650464,380.368963216961,137.691344982298,0.394939393939394
412.120992764855,380.734644145351,138.123235868593,0.425242424242424
412.620742759514,380.454122434971,136.783999312431,0.455545454545455
412.031798361755,380.550149122937,134.730345542315,0.485848484848485
410.899406973089,381.029040707059,141.240506417779,0.516151515151515
411.017619930076,381.101837976413,153.121087356985,0.546454545454545
410.151260823046,381.544720090318,149.426474833949,0.576757575757576
409.392959374474,380.866213142956,140.268021931088,0.607060606060606
408.285049211319,380.318775683815,142.072070165685,0.637363636363636
408.926017773491,382.560373232976,144.560244959803,0.667666666666667
409.61650300178,383.940112271582,137.066331676268,0.697969696969697
409.114674859412,384.644957770095,134.746437515174,0.728272727272727
410.771141323263,387.560585683527,137.025759706442,0.758575757575758
410.177164215854,387.79448126427,140.798922551231,0.788878787878788
409.899554595609,387.502340348693,134.047675350484,0.819181818181818
409.433319853379,386.261009005266,140.696293176818,0.849484848484849
408.523157696296,385.735274195037,137.782775310862,0.879787878787879
407.412119282651,383.923037518381,151.453458700849,0.910090909090909
406.70372909348,382.030051645979,155.636523919387,0.940393939393939
406.375728899762,381.263705856139,161.758521775353,0.97069696969697
405.581504734339,380.410159558188,150.560963471454,1.001
406.551783783294,378.9467014445,143.352472342387,1.03130303030303
408.539212220949,377.802920202493,171.423359605797,1.06160606060606
410.014039072009,377.412527197456,122.963362310076,1.09190909090909
411.069512710982,375.78469236711,170.627439405607,1.12221212121212
411.804590423677,376.538096747051,164.696155341628,1.15251515151515
409.065783933416,376.483507664041,130.584616731978,1.18281818181818
408.578893656949,375.446908067929,149.341782020233,1.21312121212121
409.591375682158,374.475866562188,137.321484761241,1.24342424242424
408.718127792549,374.171124189804,139.553755639358,1.27372727272727
409.004553685988,374.712657173491,133.799308607359,1.3040303030303
408.291246612572,374.926254419291,139.931128835697,1.33433333333333
407.765332252754,374.697760860051,137.654725291827,1.36463636363636
408.417231213443,375.666754743211,139.575019274969,1.39493939393939
410.944799809359,376.433120397359,160.352114299872,1.42524242424242
414.221517654591,376.214671286493,165.691988142757,1.45554545454545
416.840177758664,376.762577700583,146.317925082044,1.48584848484848
417.350851523572,376.743811335388,139.425865489406,1.51615151515152
418.224383669101,375.56600003071,138.908894549981,1.54645454545455
420.008666379941,375.28429870347,139.30832479065,1.57675757575758
421.657158986883,375.867507798599,141.118881256114,1.60706060606061
423.938046427022,375.973536096587,143.203893468948,1.63736363636364
426.122248085039,375.948368390465,143.182973789214,1.66766666666667
427.660042294201,376.073166305481,148.325099086759,1.6979696969697
429.890433634802,376.701897545001,144.20850360398,1.72827272727273
428.545136274694,378.566189635642,143.163718246227,1.75857575757576
428.874700768372,379.089747420742,150.360819512591,1.78887878787879
430.333867178637,378.900008089465,142.416466210074,1.81918181818182
