"Subj","Block","Trial","RT","Cond","stimuli","direction","AlignedVAR","UnalignedVAR"
"17","17","17","1424","Animal","clownfish","Right",1864.83632615648,1263.45542535276
"17","17","17","1307","Animal","cat","Left",919.228444955432,998.028876208396
"17","17","17","1155","Animal","redfox","Right",775.890884373262,742.179847751253
"17","17","17","5690","Animal","seal","Left",68.7305668545098,210.237673117917
"17","17","17","1705","Animal","bluejay","Right",441.711355003844,477.666697221419
"17","17","17","1155","Animal","jackrabbit","Right",824.919400618816,681.395183091534
"17","17","17","2354","Tool","oneholepunch","Left",11.8015988450379,31.780180747368
"17","17","17","1706","Tool","chisel02b","Left",197.193459284489,192.530755132305
"17","17","17","1055","Tool","comb02a","Left",1422.22761923122,1115.17380700614
"17","17","17","1906","Tool","icescraper","Right",315.541704161134,116.17641157786
"17","17","17","1070","Tool","hammer01","Left",159.519690939804,150.547294254781
"17","17","17","2605","Tool","paintroller01","Right",40.7671703927585,92.5138216727967
"17","17","17","2173","Tool","pipewrench","Left",34.4149480534429,74.6224690316258
"17","17","17","1722","Tool","garlicpress02a","Right",24.5709664437185,5.54143484754102
"17","17","17","1289","Tool","sieve01b","Right",141.361362381269,190.975773483571
"17","17","17","1956","Tool","handbrush02","Left",16.2176324803019,66.6647043765991
"17","17","17","1972","Tool","toiletbrush","Right",13.1389079721163,16.5318932144135
"17","17","17","1523","Tool","cleaver02","Right",354.716613211391,366.53610974587
"17","17","17","1156","Tool","fryingpan02a","Left",743.272224148901,570.565899084964
"17","17","17","1573","Tool","badmintonracket","Right",135.572170244124,70.7432529367127
"17","17","17","1272","Tool","racquetballracket","Right",1503.88190361898,1037.14130974052
"17","17","17","2173","Tool","curlingiron01a","Left",46.2170101736131,26.144506969047
"17","17","17","938","Tool","breadknife","Right",39.6431974397664,44.8462673412928
"17","17","17","1673","Tool","spatula04","Left",607.246534249859,439.889602585415
"17","17","17","925","Tool","umbrella04","Left",34.3438771317919,42.2060798033974
"17","17","17","1488","Tool","magnifyingglass01b","Left",756.416904023067,515.848287127769
"17","17","17","1606","Tool","peeler01","Right",1107.28091803837,719.845400388421
"17","17","17","2028","Tool","tongs01b","Right",1115.10331334643,817.650343137852
"17","17","17","3011","Tool","boxcutter03a","Right",11.4808428901844,27.6278228647806
"17","17","17","2322","Tool","lintbrush","Right",17.6764991817043,79.0233866497678
"17","17","17","1489","Tool","gavel","Right",636.938331082371,496.970654042722
"17","17","17","1038","Tool","huntingknife","Right",455.169628292879,415.524112845458
"17","17","17","1723","Tool","file","Right",28.6274127988821,184.655522658713
"17","17","17","2472","Tool","squeegee01b","Left",10.8982554256581,187.760922167127
"17","17","17","1939","Tool","woodenspoon","Right",56.3072688489497,17.9718391685321
"17","17","17","2439","Tool","metalbrush","Right",14.2774678023873,15.8108791558071
"17","17","17","2173","Tool","spatula03","Right",23.6623634207337,10.7143531941029
"17","17","17","1588","Tool","ladle02a","Left",11.8685866465004,130.428183188817
"17","17","17","1405","Tool","bottleopener01","Left",233.962221672234,184.214637545916
"17","17","17","1289","Tool","mallet01b","Right",25.4342941486181,80.3558617966364
"17","17","17","1571","Tool","lintroller","Right",1639.49355790454,1186.73696061604
"17","17","17","1038","Tool","servingspoon01","Left",2766.74348810146,1901.99264514615
"17","17","17","1138","Tool","adjustablewrench01b","Left",1365.63373418073,1085.51818532704
"17","17","17","1837","Tool","whisk","Left",2097.58257663268,1579.15937251045
"17","17","17","1922","Tool","screwdriver04b","Left",203.747522346188,109.708467775324
"17","17","17","972","Tool","paintbrush01","Left",13.6379699405578,121.319079838844
"17","17","17","1038","Tool","flashlight02b","Left",302.129303918202,291.810062970996
"17","17","17","1073","Tool","electrictoothbrush01c","Right",62.099305316144,141.281081867526
"17","17","17","1038","Tool","machete","Left",293.945632583271,274.659473826601
"17","17","17","1289","Tool","barbecuelighter","Right",22.7004564510175,60.2684375159845
"17","17","17","2339","Tool","pliers02b","Right",4.81518035160875,50.3219372137692
"17","17","17","1421","Animal","parrot01","Right",565.90342181806,529.823882185288
"17","17","17","1373","Animal","swordfish","Left",271.923998414844,316.536941017765
"17","17","17","1022","Animal","greywolf","Left",2153.55334828143,1621.43307364865
"17","17","17","1471","Animal","mouse","Left",68.865422389324,35.9106275466827
"17","17","17","957","Animal","dromedary","Right",967.653979191635,724.121561950248
"17","17","17","1055","Animal","bluejay","Left",1952.11352855298,1435.60722776725
"17","17","17","1290","Animal","pig","Left",59.9609253065043,51.0075694487837
"17","17","17","1038","Animal","bassethound","Right",402.307290823254,323.163053163421
"17","17","17","1205","Animal","platypus","Right",1718.17559276646,1641.86442489181
"17","17","17","972","Animal","tiger02","Left",2321.86311962932,2000.20499223814
"17","17","17","890","Animal","duck01","Left",609.232982482152,214.631337965668
"17","17","17","822","Animal","macaque","Left",588.914612198427,673.127899244277
"17","17","17","954","Animal","cow","Right",71.8978269590881,205.481883472759
"17","17","17","971","Animal","jackrabbit","Left",864.526735413281,701.773761849877
"17","17","17","1120","Animal","americangoldfinch","Right",925.389613516541,819.241041040879
"17","17","17","1072","Animal","polarbear","Right",157.606412956114,143.468564048457
"17","17","17","1038","Animal","clownfish","Left",343.350832237194,327.491951465986
"17","17","17","1255","Animal","pigeon","Left",82.7060617584167,79.5402982745261
"17","17","17","1155","Animal","sheep","Left",690.015102194973,488.726246882052
"17","17","17","1155","Animal","tortoise01","Right",635.304171616172,493.947368875935
"17","17","17","1305","Animal","bull","Left",517.980275839249,378.15071816495
"17","17","17","1222","Animal","rockbass","Right",189.79895124601,235.781983949499
"17","17","17","1354","Animal","grizzly","Right",1708.79345116347,1497.94043413085
"17","17","17","1109","Animal","hippopotamus","Left",152.089413652077,359.33011294354
"17","17","17","1122","Animal","salmon","Left",813.114735126063,704.946020112939
"17","17","17","889","Animal","ladybug03","Right",247.547066881277,196.116694379928
"17","17","17","1004","Animal","skunk","Right",236.734137615019,215.693047253337
"17","17","17","922","Animal","greyhound","Left",1463.04959247924,1191.17228715803
"17","17","17","1023","Animal","zebra","Left",1916.21369870535,1594.96807613205
"17","17","17","854","Animal","saintbernard","Left",437.917194384856,377.688650420503
"17","17","17","872","Animal","asianelephant","Left",321.04442435809,222.169304327791
"17","17","17","1427","Animal","peacock","Right",680.300500659161,554.786165031806
"17","17","17","1589","Animal","redfox","Left",93.8479041251614,76.0604011277793
"17","17","17","1038","Animal","cat","Right",342.045899807112,347.39344516237
"17","17","17","1573","Animal","seal","Right",1196.80183833551,919.513229833265
"17","17","17","855","Animal","seaturtle","Left",506.092231477876,367.020887452514
"17","17","17","1589","Animal","toucan","Right",133.691044422046,142.554625152081
"17","17","17","1092","Animal","rhinoceros02","Left",1035.18054247609,840.961294588536
"17","17","17","1171","Animal","kingfisher","Right",1818.70508768301,1767.28170102244
"17","17","17","1270","Animal","giraffe","Right",951.15867310655,823.943769327973
"17","17","17","823","Animal","barnowl","Right",378.530394757979,311.506806955245
"17","17","17","1221","Animal","rooster","Right",260.845779185483,200.84561452576
"17","17","17","1005","Animal","sandbarshark","Right",610.334509457198,458.267725985164
"17","17","17","854","Animal","cedarwaxwing","Right",659.918298251645,640.244692554441
"17","17","17","954","Animal","greathornowl","Right",860.609527325634,675.174013411763
"17","17","17","1072","Tool","curlingiron01a","Right",2038.82828411661,2277.46825884296
"17","17","17","1256","Tool","woodenspoon","Left",134.904587342186,159.556894756105
"17","17","17","1072","Tool","gavel","Left",88.8197103497831,109.162344134212
"17","17","17","955","Tool","flashlight02b","Right",2163.02389943462,1899.51702741915
"17","17","17","1244","Tool","barbecuelighter","Left",1108.40295727935,1125.97978763398
"17","17","17","1022","Tool","comb02a","Right",319.377481065562,376.287210485599
"17","17","17","1306","Tool","peeler01","Left",625.217215496064,618.715193197392
"17","17","17","1523","Tool","pliers02b","Left",243.803360610558,453.929128433899
"17","17","17","1189","Tool","spatula03","Left",342.199114318621,363.466142696709
"17","17","17","940","Tool","huntingknife","Left",1196.18362372674,1226.67124896886
"17","17","17","940","Tool","racquetballracket","Left",1363.71873110129,1485.50446557996
"17","17","17","1305","Tool","metalbrush","Left",664.03880030128,735.750665735425
"17","17","17","1189","Tool","icescraper","Left",332.794464022567,392.756883443652
"17","17","17","1589","Tool","paintroller01","Left",79.4090071139572,167.096715102785
"17","17","17","940","Tool","cleaver02","Left",1179.87881946178,1137.36192833089
"17","17","17","1090","Tool","sieve01b","Left",985.632854498446,1172.85118501894
"17","17","17","1037","Tool","electrictoothbrush01c","Left",162.963844239838,257.303239313067
"17","17","17","1004","Tool","ladle02a","Right",531.857557831688,645.93238830015
"17","17","17","1071","Tool","spatula04","Right",125.891701215288,223.190380947126
"17","17","17","1871","Tool","screwdriver04b","Right",17.1991878657167,38.1269713180024
"17","17","17","1255","Tool","hammer01","Right",123.841836996887,144.605847401223
"17","17","17","888","Tool","badmintonracket","Left",269.405085672944,271.657377662021
"17","17","17","2073","Tool","file","Left",12.8953267183611,119.224272164291
"17","17","17","789","Tool","breadknife","Left",50.3552562078149,126.750005511746
"17","17","17","1488","Tool","toiletbrush","Left",54.642019120063,173.971862909482
"17","17","17","1006","Tool","fryingpan02a","Right",268.260161518017,371.409389986177
"17","17","17","1155","Tool","pipewrench","Right",721.715691457668,1313.86915029324
"17","17","17","1504","Tool","lintbrush","Left",2039.27477581745,1732.24953298615
"17","17","17","1355","Tool","whisk","Right",1894.91536522543,1743.9792864922
"17","17","17","1038","Tool","servingspoon01","Right",396.122554019734,687.539489539345
"17","17","17","1258","Tool","adjustablewrench01b","Right",121.15568937945,114.15738224973
"17","17","17","3972","Tool","oneholepunch","Right",13.766227060095,110.170797103468
"17","17","17","2321","Tool","garlicpress02a","Left",6.9486766887095,129.457876091186
"17","17","17","1707","Tool","boxcutter03a","Left",201.509686562685,301.931472965834
"17","17","17","1338","Tool","magnifyingglass01b","Right",575.020582247543,526.271985472717
"17","17","17","1455","Tool","tongs01b","Left",998.758588691517,940.769981948134
"17","17","17","1821","Tool","chisel02b","Right",20.5677081519154,149.55483239514
"17","17","17","1588","Tool","paintbrush01","Right",111.960498189578,132.903093642262
"17","17","17","1205","Tool","lintroller","Left",1746.69968765722,1693.13944471628
"17","17","17","1222","Tool","handbrush02","Right",182.756526371604,164.169428858743
"17","17","17","1371","Tool","mallet01b","Left",425.09695262695,251.37496863404
"17","17","17","1972","Tool","squeegee01b","Right",86.2602804501761,162.993669070854
"17","17","17","1272","Tool","machete","Right",1238.32903892554,1133.45968302193
"17","17","17","940","Tool","umbrella04","Right",1336.38887997971,1193.47513504026
"17","17","17","1557","Tool","bottleopener01","Right",169.058438782546,468.328849050606
"18","18","18","4239","Tool","lintbrush","Right",612.208575580574,595.293777136292
"18","18","18","4972","Tool","icescraper","Right",309.100667439086,40.9167836972541
"18","18","18","1254","Tool","cleaver02","Right",102.181032151162,81.1299535863429
"18","18","18","1672","Tool","garlicpress02a","Right",404.447177522759,383.175262097282
"18","18","18","1623","Tool","toiletbrush","Right",37.205938481311,25.0584113715128
"18","18","18","3622","Tool","oneholepunch","Left",95.2468477540815,49.1822568820914
"18","18","18","5358","Tool","electrictoothbrush01c","Right",354.000055177232,89.0333241628802
"18","18","18","2405","Tool","woodenspoon","Right",13.3301191320213,138.982554757981
"18","18","18","1221","Tool","barbecuelighter","Right",309.184637234141,220.349169431407
"18","18","18","1307","Tool","boxcutter03a","Right",846.209141921922,578.415048967382
"18","18","18","1256","Tool","spatula03","Right",205.692193138334,101.216283669284
"18","18","18","1574","Tool","metalbrush","Right",24.7055350782638,22.6986481010281
"18","18","18","2905","Tool","spatula04","Left",1130.85280900981,744.622120978421
"18","18","18","3521","Tool","servingspoon01","Left",51.0273433949086,30.1027727987559
"18","18","18","2805","Tool","gavel","Right",24.3534415404315,17.5293712650866
"18","18","18","1590","Tool","ladle02a","Left",54.0833919617385,96.6126800437659
"18","18","18","1389","Tool","magnifyingglass01b","Left",2016.97415353765,1312.60159729911
"18","18","18","5105","Tool","sieve01b","Right",63.7080346551121,43.6059830940827
"18","18","18","72","Tool","squeegee01b","Left",11.6846757454856,39.5601803121864
"18","18","18","1108","Tool","breadknife","Right",1334.7301607136,875.988273578979
"18","18","18","1088","Tool","machete","Left",1332.21053737688,862.593139456428
"18","18","18","1239","Tool","umbrella04","Left",203.654471178296,125.412728185721
"18","18","18","1988","Tool","peeler01","Right",40.6518480920019,29.4350479211766
"18","18","18","1222","Tool","curlingiron01a","Left",191.658468700989,121.170551912435
"18","18","18","1288","Tool","flashlight02b","Left",61.5879291903538,23.5553522811941
"18","18","18","1671","Tool","pipewrench","Left",474.304658482914,267.920510488566
"18","18","18","1188","Tool","adjustablewrench01b","Left",449.439296176534,294.103698130092
"18","18","18","1606","Tool","tongs01b","Right",1019.04874067144,543.072891359876
"18","18","18","3657","Tool","chisel02b","Left",1231.45658787627,625.171366956784
"18","18","18","1188","Tool","comb02a","Left",458.37712080523,264.711813485191
"18","18","18","988","Tool","hammer01","Left",21.9876373979675,12.3473589062583
"18","18","18","2022","Tool","badmintonracket","Right",121.469415762847,18.9601257915035
"18","18","18","9573","Tool","bottleopener01","Left",129.848936293996,442.146914995637
"18","18","18","605","Tool","file","Right",1599.24777199188,1653.85526987482
"18","18","18","6","Tool","whisk","Left",1016.94179873074,602.051843505417
"18","18","18","1156","Tool","paintbrush01","Left",1037.11368419045,488.53892920016
"18","18","18","1605","Tool","racquetballracket","Right",56.7361024263263,43.4779776579643
"18","18","18","1205","Tool","lintroller","Right",427.609376432649,231.498425228957
"18","18","18","1587","Tool","mallet01b","Right",29.290912765087,6.72372104277217
"18","18","18","1221","Tool","screwdriver04b","Left",2153.46137967234,1185.33431760173
"18","18","18","1122","Tool","handbrush02","Left",842.77440886665,867.127322873646
"18","18","18","838","Tool","huntingknife","Right",2539.98822830904,2466.52463965616
"18","18","18","1277","Tool","pliers02b","Right",1149.0532883974,1127.84833780558
"18","18","18","1206","Tool","fryingpan02a","Left",1545.7609089253,1553.73572973062
"18","18","18","1839","Tool","paintroller01","Right",15.3672041530269,4.79355156285144
"18","18","18","1305","Animal","sandbarshark","Left",1766.36072350979,1607.25042760337
"18","18","18","1188","Animal","salmon","Right",2361.32514537749,1765.96113555976
"18","18","18","988","Animal","duck01","Right",34.8778501744608,9.55176060791397
"18","18","18","955","Animal","greathornowl","Left",51.5966359041096,48.4277129330238
"18","18","18","4038","Animal","toucan","Left",301.407709800187,166.318135781606
"18","18","18","1638","Animal","tortoise01","Left",960.043231258953,796.122172331578
"18","18","18","1090","Animal","tiger02","Right",1518.99501893024,1324.43989779457
"18","18","18","1721","Animal","bluejay","Right",34.1291114500101,27.1269088101259
"18","18","18","1955","Animal","seal","Left",2303.8244141174,1140.83551604262
"18","18","18","1621","Animal","zebra","Right",158.750580245543,69.612056896401
"18","18","18","6189","Animal","clownfish","Right",839.465785334061,591.085068486247
"18","18","18","3555","Animal","hippopotamus","Right",80.7166378878957,55.5839559469552
"18","18","18","2438","Animal","parrot01","Left",37.4607822714447,20.4429619915903
"18","18","18","1657","Animal","greyhound","Right",12.4223992735977,139.255485894925
"18","18","18","1424","Animal","rockbass","Left",1056.95168923491,1073.17559481663
"18","18","18","1940","Animal","macaque","Right",19.1429254232709,24.0234534766776
"18","18","18","1239","Animal","skunk","Left",1045.6255324039,1221.07543390877
"18","18","18","1338","Animal","ladybug03","Left",289.813794985465,396.425838479359
"18","18","18","1606","Animal","pigeon","Right",697.359807245301,811.910499598064
"18","18","18","1873","Animal","kingfisher","Left",137.301571393498,306.791980245146
"18","18","18","1388","Animal","rhinoceros02","Right",1247.05677013831,1541.93494488963
"18","18","18","1358","Animal","cat","Left",1519.01981386976,1860.51076804342
"18","18","18","989","Animal","redfox","Right",2166.45857918114,1749.64220916274
"18","18","18","1656","Animal","bull","Right",313.945254244597,53.0825785179217
"18","18","18","2671","Animal","bassethound","Left",324.043312671164,445.742740723745
"18","18","18","1488","Animal","rooster","Left",500.510105470176,657.671164570557
"18","18","18","2323","Animal","cedarwaxwing","Left",32.6029949110614,34.8257295744968
"18","18","18","4572","Animal","greywolf","Right",6.85714549472795,32.0763793869533
"18","18","18","1238","Animal","mouse","Right",1113.39177292248,1584.38404446504
"18","18","18","1071","Animal","pig","Right",214.143614734245,197.354963941659
"18","18","18","1039","Animal","barnowl","Left",252.527506839614,354.061193698413
"18","18","18","4239","Animal","peacock","Left",2246.49739449358,2502.08693358941
"18","18","18","4273","Animal","asianelephant","Right",77.5961843563307,48.9625036032336
"18","18","18","923","Animal","cow","Left",67.0552606171317,33.492730559521
"18","18","18","1522","Animal","americangoldfinch","Left",219.413362976804,225.375703957022
"18","18","18","1505","Animal","seaturtle","Right",908.644348871928,1067.30216433722
"18","18","18","2207","Animal","platypus","Left",16.4487515285547,55.1321709232488
"18","18","18","2156","Animal","saintbernard","Right",5.60214255226819,25.742147043464
"18","18","18","5838","Animal","sheep","Right",32.7717010412345,133.601167986512
"18","18","18","1305","Animal","grizzly","Left",414.758658256314,449.816094824882
"18","18","18","1272","Animal","polarbear","Left",1175.65743887056,904.152225741017
"18","18","18","1008","Animal","giraffe","Left",613.144203674723,469.131205313663
"18","18","18","1274","Animal","swordfish","Right",30.3605348676818,57.1947453094957
"18","18","18","1138","Animal","jackrabbit","Right",14.0640154198685,7.93342162327819
"18","18","18","3705","Animal","dromedary","Left",107.446663833776,19.1114794593857
"18","18","18","1039","Tool","adjustablewrench01b","Right",1968.04241195108,1703.82022373525
"18","18","18","1089","Tool","magnifyingglass01b","Right",1060.78178732238,885.618841190889
"18","18","18","1922","Tool","bottleopener01","Right",66.9761746955167,76.4700430404278
"18","18","18","1072","Tool","whisk","Right",217.649180022225,164.023585861565
"18","18","18","1288","Tool","oneholepunch","Right",33.3984349226253,42.7687910415663
"18","18","18","1257","Tool","machete","Right",25.5206796609253,30.390593088935
"18","18","18","1088","Tool","gavel","Left",1042.44382289808,933.876407240361
"18","18","18","1372","Tool","fryingpan02a","Right",232.469166401596,212.154785466404
"18","18","18","1371","Tool","mallet01b","Left",233.560571891597,210.014976812305
"18","18","18","1421","Tool","paintbrush01","Right",104.146996189343,65.5366091343061
"18","18","18","1122","Tool","breadknife","Left",686.775866617945,695.38437512214
"18","18","18","1122","Tool","lintroller","Left",869.426745608737,710.105430468591
"18","18","18","2554","Tool","paintroller01","Left",50.4832306400923,22.2839797834269
"18","18","18","1922","Tool","sieve01b","Left",63.0763411318592,50.6428627383264
"18","18","18","1105","Tool","electrictoothbrush01c","Left",141.775975588848,48.291715602125
"18","18","18","1039","Tool","huntingknife","Left",443.4186746869,320.677263511518
"18","18","18","1371","Tool","racquetballracket","Left",207.657874054338,211.207243909529
"18","18","18","1355","Tool","woodenspoon","Left",1404.57274111184,1189.75044539127
"18","18","18","2771","Tool","chisel02b","Right",8.70921088012553,14.6869784222462
"18","18","18","1272","Tool","pipewrench","Right",807.257978646404,672.813620203869
"18","18","18","1638","Tool","boxcutter03a","Left",30.4319051447232,16.2698708468023
"18","18","18","1491","Tool","metalbrush","Left",413.299498918506,330.596690362631
"18","18","18","1104","Tool","cleaver02","Left",1078.70054536783,841.590216070537
"18","18","18","1122","Tool","toiletbrush","Left",739.891088243286,610.902041995207
"18","18","18","1038","Tool","curlingiron01a","Right",265.719195225991,216.304374731508
"18","18","18","1206","Tool","tongs01b","Left",195.485700833146,137.109610500862
"18","18","18","2272","Tool","lintbrush","Left",445.032474359316,343.031685708711
"18","18","18","1172","Tool","hammer01","Right",455.713158687431,277.654700823877
"18","18","18","1173","Tool","garlicpress02a","Left",1337.9533926123,895.58445675828
"18","18","18","1656","Tool","screwdriver04b","Right",1132.98220221169,751.669417014929
"18","18","18","2421","Tool","file","Left",8.25349267084913,14.6040624972046
"18","18","18","1238","Tool","barbecuelighter","Left",826.527155496435,556.196188562207
"18","18","18","1221","Tool","servingspoon01","Right",88.7394746386795,59.8072033249729
"18","18","18","2505","Tool","ladle02a","Right",31.281574047138,170.941925062729
"18","18","18","1039","Tool","spatula03","Left",241.997894598667,158.860009357204
"18","18","18","1689","Tool","handbrush02","Right",7.64905419664143,24.6661746575003
"18","18","18","1488","Tool","spatula04","Right",340.090915492865,227.623624772096
"18","18","18","1172","Tool","comb02a","Right",1300.21102970087,1069.20796216822
"18","18","18","3291","Tool","peeler01","Left",22.84781971842,46.7099780523963
"18","18","18","3772","Tool","squeegee01b","Right",9.38051105265957,16.8253007567792
"18","18","18","954","Tool","flashlight02b","Right",813.351291635057,739.25155831324
"18","18","18","1689","Tool","icescraper","Left",28.6102602979159,22.4933872403059
"18","18","18","1256","Tool","badmintonracket","Left",103.345237177853,86.8330729475042
"18","18","18","1056","Tool","umbrella04","Right",1527.67761079298,1423.95660532975
"18","18","18","1289","Tool","pliers02b","Left",30.7403766638043,15.1413603593044
"18","18","18","988","Animal","bull","Left",782.693758904326,777.69924621749
"18","18","18","1689","Animal","polarbear","Right",392.913313976048,41.1160091306998
"18","18","18","1239","Animal","sandbarshark","Right",889.239966308164,1005.19797176004
"18","18","18","938","Animal","barnowl","Right",1056.84739788872,701.603234354553
"18","18","18","1140","Animal","rockbass","Right",79.3500560065922,53.6650396296686
"18","18","18","938","Animal","duck01","Left",1056.21064691674,757.635224129179
"18","18","18","1721","Animal","swordfish","Left",880.405378643598,763.985584642695
"18","18","18","1039","Animal","zebra","Left",272.966122774533,122.834750610685
"18","18","18","1305","Animal","giraffe","Right",398.887759881113,380.836941272864
"18","18","18","1709","Animal","parrot01","Right",137.51291364679,207.371157199329
"18","18","18","2055","Animal","dromedary","Right",63.7031087065812,18.1544217789335
"18","18","18","871","Animal","tiger02","Left",128.87528265778,131.088626554834
"18","18","18","2206","Animal","toucan","Right",77.3020333368016,28.8215909962517
"18","18","18","1174","Animal","bluejay","Left",1164.73133240837,1143.0158264911
"18","18","18","1821","Animal","bassethound","Right",304.684260341525,284.403282678069
"18","18","18","1507","Animal","pig","Left",1086.30657464164,977.796757365282
"18","18","18","1223","Animal","jackrabbit","Left",204.64639779163,135.478066998518
"18","18","18","1005","Animal","cat","Right",370.201859438466,301.849362357554
"18","18","18","1189","Animal","greyhound","Left",226.568487831935,198.629627789011
"18","18","18","1138","Animal","skunk","Right",94.8951359761892,12.8706813630574
"18","18","18","1255","Animal","rhinoceros02","Left",187.803619386928,32.0200930332101
"18","18","18","1271","Animal","grizzly","Right",768.533480959158,595.751846886125
"18","18","18","921","Animal","redfox","Left",162.204329098413,84.7773579429244
"18","18","18","1005","Animal","pigeon","Left",318.518733969416,227.27872868843
"18","18","18","1340","Animal","salmon","Left",441.321709251032,274.064319735389
"18","18","18","1423","Animal","cedarwaxwing","Right",648.789660710118,504.330711472242
"18","18","18","1189","Animal","sheep","Left",183.543653128035,162.462112946941
"18","18","18","1241","Animal","seal","Right",997.514900973715,682.801896208146
"18","18","18","1404","Animal","saintbernard","Left",1081.31349055249,669.857101074024
"18","18","18","1789","Animal","mouse","Left",11.5791720668904,7.54553886637986
"18","18","18","1138","Animal","kingfisher","Right",20.3714313648514,30.9026352832476
"18","18","18","2105","Animal","seaturtle","Left",44.7306842117687,113.240755506755
"18","18","18","1205","Animal","ladybug03","Right",229.735115189378,183.218410903104
"18","18","18","972","Animal","hippopotamus","Left",71.1812680312061,43.8376841873588
"18","18","18","1139","Animal","greathornowl","Right",41.6508670321419,23.9910557989241
"18","18","18","1071","Animal","rooster","Right",287.655431383367,88.9760099393663
"18","18","18","1339","Animal","greywolf","Left",294.110873693864,194.775136227907
"18","18","18","1405","Animal","asianelephant","Left",82.7227654219901,81.7248888117685
"18","18","18","1488","Animal","americangoldfinch","Right",376.018145206792,262.454789253804
"18","18","18","1190","Animal","macaque","Left",219.616152770476,171.236639778655
"18","18","18","1371","Animal","peacock","Right",325.825687868058,247.999185191111
"18","18","18","1223","Animal","clownfish","Left",222.997294988946,176.846029150876
"18","18","18","922","Animal","tortoise01","Right",104.588918186611,102.563901004486
"18","18","18","1038","Animal","cow","Right",257.449316644729,252.122145164769
"18","18","18","1156","Animal","platypus","Right",590.920079995468,447.262286525778
"19","19","19","938","Animal","pigeon","Left",1711.14720646172,1995.6521314042
"19","19","19","1012","Animal","bull","Left",272.290591510654,319.068571928981
"19","19","19","974","Animal","cow","Right",715.873338822665,1025.36672701533
"19","19","19","905","Animal","pig","Left",1778.8472905974,3383.42355707355
"19","19","19","4407","Animal","salmon","Left",84.4916506100721,4352.81702043639
"19","19","19","1006","Animal","macaque","Left",263.180375566067,112.41409333999
"19","19","19","904","Animal","polarbear","Right",874.674305166189,583.514773570202
"19","19","19","1105","Animal","peacock","Right",18.461025685695,438.441014421404
"19","19","19","924","Animal","grizzly","Right",33.4079354234939,166.256838138092
"19","19","19","939","Animal","giraffe","Right",186.780016180521,98.3534854424887
"19","19","19","1122","Animal","sandbarshark","Right",322.777619888229,177.945567918697
"19","19","19","3972","Animal","rockbass","Right",134.026282163883,388.227165942596
"19","19","19","972","Animal","mouse","Left",366.255362163918,291.94833784238
"19","19","19","955","Animal","zebra","Left",6.08343259551341,94.3528121668335
"19","19","19","1038","Animal","greyhound","Left",122.971160974126,102.828373556387
"19","19","19","1226","Animal","dromedary","Right",526.549691898232,105.566834728335
"19","19","19","1288","Animal","bluejay","Left",19.4650000169525,62.8059934556304
"19","19","19","1338","Animal","americangoldfinch","Right",171.341194372571,104.225202149849
"19","19","19","938","Animal","ladybug03","Right",459.559466961972,166.676197944633
"19","19","19","1655","Animal","parrot01","Right",597.813009301491,351.981839431755
"19","19","19","922","Animal","skunk","Right",351.869144287221,405.956301637378
"19","19","19","955","Animal","cat","Right",3.32495809679908,6.55492092032114
"19","19","19","1138","Animal","greathornowl","Right",124.843023336456,181.762576972585
"19","19","19","1188","Animal","hippopotamus","Left",86.2211594180174,56.3319769681468
"19","19","19","1405","Animal","saintbernard","Left",23.1323821686159,90.9368134966798
"19","19","19","1072","Animal","barnowl","Right",104.651610416895,100.792234231575
"19","19","19","973","Animal","sheep","Left",285.271034587153,281.930707811425
"19","19","19","939","Animal","jackrabbit","Left",1190.5546713598,6.49645533759136
"19","19","19","1589","Animal","seal","Right",577.152498076432,60.5263924212445
"19","19","19","1288","Animal","cedarwaxwing","Right",12.3368652666017,2.81647121046553
"19","19","19","1021","Animal","greywolf","Left",410.536415886575,212.871847818773
"19","19","19","854","Animal","redfox","Left",91.4157637897095,50.4204667874703
"19","19","19","1472","Animal","bassethound","Right",1.03394943838841,1.53483957014556
"19","19","19","823","Animal","rhinoceros02","Left",1152.631343778,1700.22437319496
"19","19","19","871","Animal","tiger02","Left",411.319468465111,217.112442274565
"19","19","19","1105","Animal","rooster","Right",8.4584198277592,4.65938236050422
"19","19","19","1439","Animal","tortoise01","Right",9.32727746879217,5.09307644075208
"19","19","19","1023","Animal","duck01","Left",45.9963761167301,24.9630529297693
"19","19","19","1339","Animal","clownfish","Left",89.152999222699,32.9678151517543
"19","19","19","1457","Animal","swordfish","Left",170.357757623668,83.0784893103825
"19","19","19","4408","Animal","kingfisher","Right",387.593438769593,450.39155262926
"19","19","19","1122","Animal","asianelephant","Left",743.254435565006,1193.06832369781
"19","19","19","1221","Animal","toucan","Right",193.276073115686,347.446238666039
"19","19","19","938","Animal","seaturtle","Left",978.091629833569,1451.56984831422
"19","19","19","1655","Animal","platypus","Right",1368.21384037416,2103.34110087864
"19","19","19","1906","Tool","peeler01","Left",564.377401671479,571.900127214423
"19","19","19","4472","Tool","sieve01b","Left",13.6240381239916,65.0415333108423
"19","19","19","2839","Tool","ladle02a","Right",51.9404440519163,199.175913349634
"19","19","19","2757","Tool","chisel02b","Right",22.1619558926785,26.6787888486062
"19","19","19","2756","Tool","bottleopener01","Right",10.3587109604698,55.7500126438087
"19","19","19","1472","Tool","oneholepunch","Right",18.9799890409477,71.0786475511997
