rs_left,rs_right,rs_sound,tx
374,389,147,0.001
373.365418894831,388,138,0.0313030303030303
374,385,142.096256684492,0.0616060606060606
376.930481283422,382,142.44385026738,0.0919090909090909
373.500459136823,383.285583103765,143.929292929293,0.122212121212121
369.877869605142,384,143.927456382002,0.152515151515152
369.95867768595,384,143.644628099174,0.182818181818182
371,383.22816399287,150.033868092692,0.213121212121212
373.331550802139,382.222816399287,151.445632798574,0.243424242424242
372.62258953168,383.37741046832,144.801652892562,0.273727272727273
369.572084481175,384.606978879706,144.427915518825,0.304030303030303
366.980392156863,385,142.43137254902,0.334333333333333
366.413223140496,383.347107438017,143.545454545455,0.364636363636364
368.988980716253,382.657483930211,152.651974288338,0.394939393939394
375.909090909091,386.969696969697,154.121212121212,0.425242424242424
380.305785123967,388.652892561983,146.082644628099,0.455545454545455
378.22816399287,387.336898395722,144,0.485848484848485
375.081726354454,386,147.673094582185,0.516151515151515
373.62258953168,386.754820936639,157.283746556474,0.546454545454545
373.573975044563,388.573975044563,160.83422459893,0.576757575757576
374.265381083563,389.816345270891,145.979797979798,0.607060606060606
370.802139037433,388.802139037433,137.197860962567,0.637363636363636
372.020202020202,388.50505050505,143.050505050505,0.667666666666667
373.576675849403,389.846648301194,147.153351698806,0.697969696969697
373.341597796143,390.658402203857,143.95041322314,0.728272727272727
375.008912655972,390.252228163993,139.495543672014,0.758575757575758
378.295684113866,390.704315886134,138.443526170799,0.788878787878788
380.064171122995,388.935828877005,141.449197860963,0.819181818181818
380.955436720143,388.044563279857,147.688057040998,0.849484848484849
382.119429590018,388.495543672014,144.880570409982,0.879787878787879
377.898071625344,386.275482093664,143.867768595041,0.910090909090909
375.581267217631,387.19375573921,134.356290174472,0.940393939393939
378.54367201426,388.217468805704,139.673796791444,0.97069696969697
383,390,137,1.001
385.754820936639,390,133.326905417815,1.03130303030303
385.163452708907,394.182736455464,137.182736455464,1.06160606060606
384.509090909091,399.745454545455,150.672727272727,1.09190909090909
386,398.868371212121,138.263257575758,1.12221212121212
386,397.926024955437,139.852049910873,1.15251515151515
386,397.034759358289,138.069518716578,1.18281818181818
383.35261707989,397.88246097337,145.942148760331,1.21312121212121
383.800734618916,397.199265381084,163.815426997245,1.24342424242424
384.407713498623,395.796143250689,139.203856749311,1.27372727272727
386,395.118538324421,141.77807486631,1.3040303030303
385.969696969697,395.979797979798,154.979797979798,1.33433333333333
383.214876033058,394.143250688705,153.143250688705,1.36463636363636
383.82174688057,396.465240641711,146.426024955437,1.39493939393939
385.469237832874,396.265381083563,161.161616161616,1.42524242424242
386.449035812672,394.137741046832,139.898071625344,1.45554545454545
383.112029384757,395,133.168044077135,1.48584848484848
384.948576675849,395,135.922865013774,1.51615151515152
386.732620320856,395,141.197860962567,1.54645454545455
386.219467401286,393.438934802571,143.561065197429,1.57675757575758
381.807162534435,392.301193755739,141.903581267218,1.60706060606061
380,390.765840220386,141,1.63736363636364
382.10101010101,391,155.737373737374,1.66766666666667
386.692378328742,391,143.799816345271,1.6979696969697
389.494652406417,391.831550802139,144.663101604278,1.72827272727273
390.744719926538,393.489439853076,153.191919191919,1.75857575757576
388.426024955437,394,145.060606060606,1.78887878787879
388.101928374656,394,151.121212121212,1.81918181818182
385.356506238859,390.356506238859,151.891265597148,1.84948484848485
382.382920110193,390.872359963269,136.169880624426,1.87978787878788
377.256198347107,387.837465564738,134.790633608815,1.91009090909091
371.183600713012,387,148.761140819964,1.94039393939394
368.403122130395,387,162.162534435262,1.97069696969697
371.090909090909,387.515151515152,203.575757575758,2.001
374.420677361854,388.420677361854,219.910873440285,2.03130303030303
375.642791551882,389.642791551883,185.036730945822,2.06160606060606
377.930481283422,391.465240641711,152.83422459893,2.09190909090909
381.57116620753,392.642791551882,154.141414141414,2.12221212121212
381.316804407713,392.438934802571,218.106519742884,2.15251515151515
381.438016528926,392,294.115702479339,2.18281818181818
382.614081996435,393.157754010695,332.087344028521,2.21312121212121
381.42883379247,395.285583103765,321.864095500459,2.24342424242424
379.010695187166,395.802139037433,277.668449197861,2.27372727272727
374.05303030303,394.621212121212,249.916666666667,2.3040303030303
367.450980392157,395.039215686274,229.78431372549,2.33433333333333
368.719008264463,398.239669421488,211.148760330578,2.36463636363636
376.98347107438,399.668503213958,191.049586776859,2.39493939393939
