rs_left,rs_right,rs_sound,tx
338,484,160,0.001
341.325757575758,481,135.674242424242,0.0313030303030303
340.752228163993,491.623885918004,148.101604278075,0.0616060606060606
336.069518716577,480.441176470588,142.604278074866,0.0919090909090909
333.382920110193,472,137.489439853076,0.122212121212121
336.091827364555,472.321395775941,134.413223140496,0.152515151515152
337.928374655647,478.749311294766,142.677685950413,0.182818181818182
339.713012477718,481.569518716578,140.430481283422,0.213121212121212
339.229568411387,481.229568411387,143.852157943067,0.243424242424242
338.826446280992,481.867768595041,143.776859504132,0.273727272727273
337.908172635445,485.724517906336,156.632690541781,0.304030303030303
337.020202020202,482.979797979798,152.858585858586,0.334333333333333
338.856749311295,481.143250688705,140.002754820937,0.364636363636364
338.201731601732,481.798268398268,162.948051948052,0.394939393939394
338,482,147.936553030303,0.425242424242424
336.098930481283,481.366310160428,141.267379679144,0.455545454545455
336.025711662075,486.077134986226,138.308539944904,0.485848484848485
336.943985307622,488.831955922865,149.32782369146,0.516151515151515
334.413223140496,486.413223140496,143.101928374656,0.546454545454545
334,482.212121212121,144.272727272727,0.576757575757576
334.668503213958,478.325987144169,141.657483930211,0.607060606060606
335,474.652892561983,141.173553719008,0.637363636363636
335,470.058823529412,142.980392156863,0.667666666666667
335.908172635445,474.540863177227,135.734618916437,0.697969696969697
337.652892561983,474.173553719008,136.652892561983,0.728272727272727
338,471.021120293848,139.234159779614,0.758575757575758
338.643493761141,468.069518716578,136.782531194296,0.788878787878788
339,465.395721925134,141.951871657754,0.819181818181818
341.715909090909,466.715909090909,139.852272727273,0.849484848484849
343.744719926538,473.106519742883,163.426078971534,0.879787878787879
348.743801652893,474,154.349862258953,0.910090909090909
351.376114081996,467.807486631016,140.679144385027,0.940393939393939
352.596877869605,460.224977043159,137.19375573921,0.97069696969697
352,461,140,1.001
350.596877869605,465.403122130395,142.403122130395,1.03130303030303
350,465.337121212121,156.920454545454,1.06160606060606
349.267379679144,464.267379679144,154.475935828877,1.09190909090909
348.357208448118,464.642791551883,139.429752066116,1.12221212121212
348,465.544563279857,139.534759358289,1.15251515151515
348.898071625344,467.347107438016,146.796143250689,1.18281818181818
350,467.573975044563,149.356506238859,1.21312121212121
349.489439853076,463.468319559229,147.957759412305,1.24342424242424
347.663101604278,458.663101604278,146.379679144385,1.27372727272727
347,457.423324150597,195.367309458218,1.3040303030303
347.989898989899,457.989898989899,233.414141414141,1.33433333333333
348.586776859504,456.933884297521,239.933884297521,1.36463636363636
348.643493761141,453.67825311943,279.470588235294,1.39493939393939
350.219467401286,453,388.971533516988,1.42524242424242
351.137741046832,452.449035812672,456.143250688705,1.45554545454545
352.108734402852,449.326203208556,431.891265597148,1.48584848484848
352.540863177227,452.918273645546,416.307621671258,1.51615151515152
351.267379679144,455.465240641711,398.633689839572,1.54645454545455
349.203856749311,457.734618916437,383.934802571167,1.57675757575758
347.17825311943,457,330.918003565063,1.60706060606061
348.369318181818,456.926136363636,269.397727272727,1.63736363636364
353.019607843137,455.980392156863,310.64705882353,1.66766666666667
353.910873440285,455.089126559715,249.149732620321,1.6979696969697
353.668449197861,457.994652406417,250.363636363636,1.72827272727273
352.31129476584,461.147842056933,223.159779614325,1.75857575757576
350,464.569518716578,167.273618538324,1.78887878787879
350.035812672176,462.071625344353,150.677685950413,1.81918181818182
350.954086317723,463.908172635445,142.413223140496,1.84948484848485
350.127640036731,466.617079889807,167.298438934803,1.87978787878788
348.449035812672,463.071625344353,147,1.91009090909091
347.387511478421,457.80624426079,145.256198347107,1.94039393939394
349,457.108734402852,138.978609625668,1.97069696969697
349,458,147,2.001
348.081726354454,467.182736455464,144.245179063361,2.03130303030303
349.673094582186,468,141.490358126722,2.06160606060606
351.465240641711,463.604278074866,149.058823529412,2.09190909090909
351.617079889807,456.617079889807,138.617079889807,2.12221212121212
348.908172635445,453.908172635445,136.872359963269,2.15251515151515
347.071625344353,452.071625344353,154.31955922865,2.18281818181818
347.856506238859,447.717468805704,148.147950089127,2.21312121212121
347.229568411387,447.770431588613,158.556473829201,2.24342424242424
345.62258953168,448,164.066115702479,2.27372727272727
343,448.275482093664,164.61248852158,2.3040303030303
343,451.019607843137,140.980392156863,2.33433333333333
343,452.802139037433,139.197860962567,2.36463636363636
343,456.265381083563,142.265381083563,2.39493939393939
342.265381083563,454.061524334252,145.203856749311,2.42524242424242
