rs_left,rs_right,rs_sound,tx
382.713111127283,503.292742093076,188.5570621895,0.001
392.4157445714,509.729652881319,167.91961541571,0.0313030303030303
388.644869208457,500.468537545215,171.969686722014,0.0616060606060606
389.703288903908,495.960423690113,161.232943841312,0.0919090909090909
388.756377927871,493.7475610381,150.852653211184,0.122212121212121
389.345551927884,496.040416319515,193.726539117953,0.152515151515152
388.516963550875,497.046554882729,190.756688162475,0.182818181818182
388.778073859826,496.846350806071,142.052573839513,0.213121212121212
390.487901825663,495.811261234437,146.623978922764,0.243424242424242
390.947604102014,494.883226265134,138.507177880757,0.273727272727273
389.888292626072,493.999424666165,158.665919984921,0.304030303030303
390.173926953375,494.100778109058,162.704701641353,0.334333333333333
389.46957627616,494.883870410867,186.243852102728,0.364636363636364
389.200734875626,498.511269962878,187.051093859125,0.394939393939394
390.221652445512,502.809546345999,136.017035955362,0.425242424242424
392.872512702723,503.146372427547,139.430827721439,0.455545454545455
395.755063899684,500.528604151689,177.617069262357,0.485848484848485
396.888947380618,499.61479777473,179.400919410214,0.516151515151515
400.32653021638,497.902374407747,179.156050757432,0.546454545454545
401.748688485411,497.253385528534,191.845872503999,0.576757575757576
402.105343172183,497.600154235686,156.741712035809,0.607060606060606
402.858556541084,498.393906194556,194.431500707351,0.637363636363636
402.482864003561,497.180361819185,134.222002912699,0.667666666666667
401.743945843732,496.846651279017,175.15972588702,0.697969696969697
402.314688877218,499.797448594056,189.718886739866,0.728272727272727
402.809127838746,500.596446885511,142.143141147539,0.758575757575758
402.964111581514,501.20619303167,153.34450719181,0.788878787878788
403.149323095942,501.435718181797,153.509978715957,0.819181818181818
404.846602457239,500.460119059785,174.490530588456,0.849484848484849
403.510879505598,502.142985945701,168.72037558769,0.879787878787879
400.722544335492,506.85311622698,164.406933351014,0.910090909090909
400.66910228165,511.702084173544,241.904317606094,0.940393939393939
401.40900462479,515.494509733406,357.16301531962,0.97069696969697
400.543625053674,514.796034072364,358.27513748309,1.001
399.456808100691,518.305449049679,311.548580135769,1.03130303030303
397.157750032924,518.706585114888,276.957920352488,1.06160606060606
380.238953799334,516.154077299945,190.952367073592,1.09190909090909
367.284717621244,515.796514976253,166.811560163085,1.12221212121212
353.61277238978,514.186702418005,142.123885657134,1.15251515151515
346.993832757409,514.099611733375,174.703245009169,1.18281818181818
353.023976249525,514.927557800391,163.824904115602,1.21312121212121
362.44753690397,516.667096946922,190.033089028113,1.24342424242424
374.751888224156,517.748570174808,222.330924609761,1.27372727272727
384.237602273774,517.268895358235,260.12573385112,1.3040303030303
386.031683108541,518.969622076636,271.420041421526,1.33433333333333
386.014769732885,515.47293868836,252.838397718983,1.36463636363636
384.412408635194,511.836867034039,219.164603032818,1.39493939393939
382.615617335025,509.012550669066,222.831379776132,1.42524242424242
380.811838786407,508.689378562365,188.039033493689,1.45554545454545
381.227008981541,511.310965378027,151.611523119354,1.48584848484848
385.031705835953,514.506752211813,154.083340640332,1.51615151515152
387.82958798286,514.260627031952,155.884135912833,1.54645454545455
389.705472712935,513.128870238842,168.679698627113,1.57675757575758
393.420330677538,510.465081115097,192.142086765631,1.60706060606061
397.29456142387,507.126431253175,187.818319003415,1.63736363636364
402.0277246084,505.978206211932,161.809919305695,1.66766666666667
406.581376071171,507.419607752312,182.169338915045,1.6979696969697
404.851007007802,508.15868577558,172.417479834012,1.72827272727273
409.329653229502,517.120901636862,146.787340756722,1.75857575757576
404.157486489039,509.300781396419,156.13508297651,1.78887878787879
414.485277643631,523.808741794598,133.07276545009,1.81918181818182
395.709798217779,502.125454354724,164.171967943976,1.84948484848485
425.851489951378,536.606108620779,171.11848610624,1.87978787878788
382.836542081477,479.773320979273,140.054882338479,1.91009090909091
466.888912730437,585.776818759662,193.786746301758,1.94039393939394
182.931593894505,229.866403815096,69.3228205159303,1.97069696969697
