rs_left,rs_right,rs_sound,tx
306.681382192643,295.703822917249,148.847201702551,0.001
309.79827545747,299.902316812541,140.330370171422,0.0313030303030303
308.218415831753,301.72555929765,134.782246009705,0.0616060606060606
309.9107037529,302.158102328561,137.216342150989,0.0919090909090909
307.998871765815,301.079036559366,147.518549207207,0.122212121212121
306.74230762818,302.155875782626,164.790735951812,0.152515151515152
301.17060171704,301.177122457169,165.453276128445,0.182818181818182
304.847697833392,301.096128191127,155.312130314833,0.213121212121212
304.385457569154,301.260498211532,140.160819130251,0.243424242424242
309.891241466504,301.900516964571,139.290847830487,0.273727272727273
308.155122109131,300.067441041195,137.556067228369,0.304030303030303
305.100734777079,300.126764539928,137.867871272442,0.334333333333333
306.948992869916,300.081560129598,140.393378666865,0.364636363636364
304.385448980305,300.798371228403,138.031596565524,0.394939393939394
303.836580270726,301.003295468373,148.799986958176,0.425242424242424
306.091025685702,301.080503898885,143.385036505239,0.455545454545455
306.852588881339,301.782794000842,139.338921817857,0.485848484848485
306.545477214013,301.790003052839,156.797864046937,0.516151515151515
306.432860402385,300.422653965566,151.212655423195,0.546454545454545
307.186024828653,300.013811892795,143.80430895061,0.576757575757576
307.456952758305,301.154456245742,147.864203790547,0.607060606060606
306.784284162734,302.566590559035,144.027652699683,0.637363636363636
307.687396532275,302.354965947914,133.616369411875,0.667666666666667
308.642459118024,301.829940636603,135.550816848164,0.697969696969697
307.956192149079,301.894159252032,132.905281061382,0.728272727272727
304.762348830113,301.885764083906,134.697844341831,0.758575757575758
301.863127081067,301.299404156686,142.47213763153,0.788878787878788
302.940285523988,301.194148431843,139.633058791638,0.819181818181818
304.252411742447,302.682796487569,135.095152265951,0.849484848484849
303.510212499402,304.492657453976,141.524183019822,0.879787878787879
302.643947786049,304.91650616912,135.165704795013,0.910090909090909
303.67621482521,306.717288835709,199.245717520259,0.940393939393939
302.386341951532,309.072649971535,292.042571763223,0.97069696969697
299.897218121917,310.69547480111,278.082265980942,1.001
300.499179517684,309.946775686183,205.272331852588,1.03130303030303
300.754811905944,309.014379045579,172.375290388007,1.06160606060606
302.411178018153,307.296333472554,177.598288789541,1.09190909090909
302.435666929786,307.660353378971,155.110829887936,1.12221212121212
301.75518902473,306.440401584268,155.097663881088,1.15251515151515
302.020378630243,304.724883413772,153.74575602431,1.18281818181818
301.861105584371,304.968963584059,147.631561971425,1.21312121212121
302.246005540206,305.574327483885,147.697791461283,1.24342424242424
302.977085004845,306.223128246354,153.586036451569,1.27372727272727
301.971939013881,306.010219232026,150.269499090618,1.3040303030303
300.004878642151,305.455119772003,146.635110291636,1.33433333333333
297.666962658909,305.763416845746,145.54121037838,1.36463636363636
291.66915133646,307.71607442799,141.480836110065,1.39493939393939
284.502452210953,308.38626313209,140.813080221235,1.42524242424242
281.553829213377,307.09160454902,133.034227339697,1.45554545454545
284.335576419287,305.582807466188,133.142985495427,1.48584848484848
290.68086560533,303.787850354007,136.845454845374,1.51615151515152
292.003084810276,302.724718272481,139.560514814616,1.54645454545455
289.68721023004,302.157644508366,142.381873336493,1.57675757575758
288.503865308335,302.270364057048,145.985009942273,1.60706060606061
289.690401347877,302.940218377792,146.15131864444,1.63736363636364
287.335073446712,302.28785683506,139.71945594947,1.66766666666667
286.150424557292,300.989234786246,137.458768200845,1.6979696969697
278.996045100472,301.825882836645,148.960886980867,1.72827272727273
267.112710971028,299.357665245637,143.315751203657,1.75857575757576
260.244412633614,299.865225240917,141.20922215202,1.78887878787879
258.712725031712,295.596796009369,156.132986375618,1.81918181818182
262.287135274691,298.616673932478,138.620723995299,1.84948484848485
257.593873391108,292.349076199693,149.324388708203,1.87978787878788
268.651842497608,302.092960295513,138.702830876985,1.91009090909091
249.148762798121,279.184311316433,128.780018953593,1.94039393939394
