rs_left,rs_right,rs_sound,tx
400.902734338232,341.214886144645,150.163950355301,0.001
404.109400190296,343.93970060344,139.162242436646,0.0313030303030303
403.315094082213,342.153116582848,149.475901528136,0.0616060606060606
403.515257951769,341.628556893352,139.864444056797,0.0919090909090909
402.894137098003,341.923374527179,144.11859751108,0.122212121212121
402.338210716605,341.241869953175,152.152472888073,0.152515151515152
403.092502399676,341.144916600384,147.084242400622,0.182818181818182
403.188858440967,342.087206587661,160.524885007118,0.213121212121212
402.418148959603,342.053863879815,145.896701717303,0.243424242424242
402.198841622102,341.246547230339,165.397298184563,0.273727272727273
402.15966423907,342.283000443693,141.485671901205,0.304030303030303
402.191159645122,343.119817680831,144.951080374571,0.334333333333333
402.05860909207,344.038604287232,177.174678727443,0.364636363636364
401.334221491885,344.011112344617,161.326080289255,0.394939393939394
400.317215610725,343.444655788843,140.869379538993,0.425242424242424
400.304258572339,342.976388090437,134.601031578489,0.455545454545455
401.718801203477,343.282533778417,139.176631844649,0.485848484848485
401.137889656095,344.811917319668,142.422006323742,0.516151515151515
401.060257135911,345.009450692782,140.945307353022,0.546454545454545
401.074409267087,345.031153492787,146.114027993663,0.576757575757576
402.239868652181,345.029044438451,142.670828728953,0.607060606060606
401.888065577585,345.469929203732,146.258380773452,0.637363636363636
400.27259663517,345.351442951884,151.985161847054,0.667666666666667
400.821274191653,344.932322178665,142.952395145278,0.697969696969697
400.845508708593,344.902116054553,143.55841386876,0.728272727272727
400.289791473947,344.299732609417,147.977721406288,0.758575757575758
399.873740500615,344.50590669652,151.473297378139,0.788878787878788
400.451862068876,344.958808298484,142.012851794969,0.819181818181818
400.957522568531,344.338049618057,138.584737404867,0.849484848484849
400.882109105286,343.775257865347,141.625844975126,0.879787878787879
400.820127702797,343.119788140063,145.674275113608,0.910090909090909
400.291133405221,341.583048905519,139.428098778481,0.940393939393939
399.711187737186,340.220174931045,156.047096993904,0.97069696969697
399.618278879319,339.416182852421,161.81244031465,1.001
397.829381214729,338.411782477192,191.88357965317,1.03130303030303
397.173901247217,337.781883145266,273.467368199109,1.06160606060606
398.690152825893,337.937439798682,329.958670867669,1.09190909090909
398.802335286954,337.77246370251,334.859791435994,1.12221212121212
398.839018763944,338.458871350014,326.241450967831,1.15251515151515
398.83555808399,338.577668576033,309.469171975352,1.18281818181818
398.76253697378,337.61885720625,278.518978306899,1.21312121212121
399.112361176965,338.304615237347,320.154125607353,1.24342424242424
399.979806745739,338.481321516388,349.700920968784,1.27372727272727
401.143297557558,338.254565391562,302.219524956866,1.3040303030303
402.079816562291,339.631449783194,247.707911153884,1.33433333333333
401.540698629741,339.318318960049,200.168669019674,1.36463636363636
402.684437449576,339.244779781489,159.568906998596,1.39493939393939
403.370410979716,339.503502937119,150.44736731721,1.42524242424242
403.40226149531,339.320616612289,145.750231098692,1.45554545454545
404.190200365185,340.903837461142,138.080800928695,1.48584848484848
403.338435469233,342.535183603186,141.953484557191,1.51615151515152
402.879043111954,342.375240449863,149.076748349953,1.54645454545455
402.568427657237,342.25320820277,138.145699638951,1.57675757575758
401.676280021357,342.548056567006,141.168543943528,1.60706060606061
400.953428034466,341.960912384368,136.261253178284,1.63736363636364
400.73923043757,342.679217328168,138.878793495899,1.66766666666667
400.175875794821,347.327891116712,136.863659536123,1.6979696969697
401.448056774644,351.636032757859,146.582911149417,1.72827272727273
402.838917246484,352.167375722822,161.765314813969,1.75857575757576
403.109831711429,350.945096667892,164.206651941559,1.78887878787879
404.469090166448,350.387854436457,153.781701129017,1.81918181818182
403.146293864228,348.347011706558,140.137681589797,1.84948484848485
405.840326367707,349.836646394191,139.606924850066,1.87978787878788
401.231701988224,346.134879783868,151.781474009427,1.91009090909091
408.456660563443,351.450153057385,170.365747157421,1.94039393939394
396.093006003203,339.205964032204,156.245452968622,1.97069696969697
414.202718538763,354.598136651017,160.023678377598,2.001
383.282464682168,327.968590055977,133.119993856962,2.03130303030303
441.993795269314,379.018963825658,153.166448763578,2.06160606060606
68.3724964111948,58.7038148222822,25.1104523766658,2.09190909090909
