rs_left,rs_right,rs_sound,tx
281,458,139,0.001
283.662878787879,459.662878787879,157.943181818182,0.0313030303030303
285.623885918004,463.871657754011,142.393939393939,0.0616060606060606
296.454545454545,467.431818181818,137.840909090909,0.0919090909090909
303.495543672014,468,136.247771836007,0.122212121212121
307.653810835629,468.530762167126,139.123048668503,0.152515151515152
311.743315508021,470.743315508021,142.743315508021,0.182818181818182
312,471.852157943067,142.147842056933,0.213121212121212
313.540863177227,472.770431588613,149.704315886134,0.243424242424242
312.663101604278,473.668449197861,164.700534759358,0.273727272727273
311.405303030303,475.189393939394,166.837121212121,0.304030303030303
311.509803921569,477.019607843137,154.313725490196,0.334333333333333
312.401069518717,479.20320855615,145.401069518717,0.364636363636364
313.301193755739,481,143.590449954086,0.394939393939394
315.357954545455,482.810606060606,141.621212121212,0.425242424242424
318.267379679144,485.633689839572,137.762032085561,0.455545454545455
321.704315886134,486.540863177227,139.490358126722,0.485848484848485
331.346189164371,487,151.887052341598,0.516151515151515
345.494652406417,487.732620320856,155.604278074866,0.546454545454545
358.715335169881,489,147.469237832874,0.576757575757576
371.139037433155,489.713012477718,145.286987522282,0.607060606060606
376.173553719008,491.586776859504,138.719008264463,0.637363636363636
375.529411764706,492,139.411764705882,0.667666666666667
372.034894398531,491.606978879706,144.786042240588,0.697969696969697
368.37741046832,491.31129476584,145.68870523416,0.728272727272727
366.31129476584,492,150.280073461892,0.758575757575758
363.704315886134,491.852157943067,169.774104683196,0.788878787878788
361.743315508021,491,176.791443850267,0.819181818181818
358.17825311943,490.544563279857,146.802139037433,0.849484848484849
355.653297682709,490.346702317291,137.346702317291,0.879787878787879
354.754820936639,490.754820936639,140.69696969697,0.910090909090909
353.673094582185,489.836547291093,147.365472910927,0.940393939393939
352,489,139.735537190083,0.97069696969697
352,489,148,1.001
349.984389348026,485.19375573921,143.821854912764,1.03130303030303
346.035812672176,484,145.750229568411,1.06160606060606
343.534759358289,484.232620320856,143.0935828877,1.09190909090909
341.617079889807,485,152.425160697888,1.12221212121212
338.954086317723,484.954086317723,167.760330578512,1.15251515151515
338.035812672176,484.035812672176,142.96694214876,1.18281818181818
336.632690541781,483.367309458219,153.163452708907,1.21312121212121
336.554367201426,484.277183600713,149.168449197861,1.24342424242424
338.173553719008,484.826446280992,149.256198347107,1.27372727272727
339,484.267379679144,159.643493761141,1.3040303030303
339,486.941176470588,156.078431372549,1.33433333333333
339.898071625344,487.898071625344,147.917355371901,1.36463636363636
341.632690541781,488,149.449035812672,1.39493939393939
343.219467401286,489.438934802571,143.463728191001,1.42524242424242
344.413223140496,491.137741046832,137.586776859504,1.45554545454545
347.054367201426,492.054367201426,135.326203208556,1.48584848484848
347.945632798574,492.945632798574,140.673796791444,1.51615151515152
348.862258953168,495.586776859504,139.275482093664,1.54645454545455
349,502.060606060606,151.878787878788,1.57675757575758
349.668503213958,508.011019283747,163.353535353535,1.60706060606061
345.856749311295,507.713498622589,137.501377410468,1.63736363636364
344.020202020202,504.040404040404,143.929292929293,1.66766666666667
344.908172635445,501.275482093664,136.734618916437,1.6979696969697
342.520661157025,500.173553719008,142.611570247934,1.72827272727273
342,498.554367201426,152.673796791444,1.75857575757576
342,496.734618916437,169.28650137741,1.78887878787879
340.347107438017,494.347107438017,153.859504132231,1.81918181818182
338.089126559715,493.910873440285,142.286987522282,1.84948484848485
336.306595365419,493.153297682709,141.306595365419,1.87978787878788
337.568181818182,492.215909090909,141,1.91009090909091
339.376114081996,489.935828877005,138.935828877005,1.94039393939394
342.317290552585,487.262032085561,161.752228163993,1.97069696969697
345.5,485.5,161.5,2.001
347,483.737967914439,144,2.03130303030303
347,480.128342245989,142.752228163993,2.06160606060606
346.275482093664,476.826446280992,145.62258953168,2.09190909090909
346,475.357208448118,138.643709825528,2.12221212121212
346,477.17825311943,143.802139037433,2.15251515151515
345.101928374656,479.898071625344,144.815426997245,2.18281818181818
343.643493761141,482.069518716577,136.356506238859,2.21312121212121
341.420454545455,484,140.159090909091,2.24342424242424
339.31129476584,483.31129476584,141.62258953168,2.27372727272727
338.410873440285,483.589126559715,145.123885918004,2.3040303030303
338.494949494949,484.49494949495,143.545454545455,2.33433333333333
338.598930481283,485.401069518717,138.598930481283,2.36463636363636
337.698806244261,486,147.035812672176,2.39493939393939
337,486.219467401286,163.830119375574,2.42524242424242
336.732620320856,486.732620320856,150.069518716578,2.45554545454545
336,486,155.704315886134,2.48584848484848
336.445632798574,486,153.54367201426,2.51615151515152
337.347107438017,485.305785123967,146.611570247934,2.54645454545455
338,483.734618916437,147.184573002755,2.57675757575758
338.183654729109,482.632690541781,153.061524334251,2.60706060606061
339.197860962567,481.197860962567,144.748663101605,2.63736363636364
340,483.010101010101,151.373737373737,2.66766666666667
340.410873440285,484.410873440285,143.519607843137,2.6979696969697
341.933884297521,485.31129476584,146.575757575758,2.72827272727273
344.445632798574,486,143.901960784314,2.75857575757576
345.76492194674,486,159.589531680441,2.78887878787879
344.073863636364,485.926136363636,148.409090909091,2.81918181818182
345.455436720143,485.910873440285,159.672905525847,2.84948484848485
345.642791551882,487,174.498622589532,2.87978787878788
345,486.465240641711,157.791443850267,2.91009090909091
345,485.490358126722,147.528925619835,2.94039393939394
345,487.918273645546,142.124885215795,2.97069696969697
345,487,166,3.001
345,487,137.533516988062,3.03130303030303
346,487,142.57116620753,3.06160606060606
346,487.232620320856,145.906417112299,3.09190909090909
346,488.382920110193,138.872359963269,3.12221212121212
346,491,139.147842056933,3.15251515151515
346,491,162.104683195592,3.18281818181818
345.143493761141,491,150.152406417112,3.21312121212121
345,491.770431588613,161.867768595041,3.24342424242424
345.347107438017,493.173553719008,154.867768595041,3.27372727272727
347,494.091827364555,157.163452708907,3.3040303030303
347,495.009803921569,139.166666666667,3.33433333333333
347,495.901069518717,154.318181818182,3.36463636363636
347.816345270891,496.816345270891,148.652892561983,3.39493939393939
348,497.734618916437,148.469237832874,3.42524242424242
348,498,145.831550802139,3.45554545454545
348.056014692378,499.943985307622,159.887970615243,3.48584848484848
348.974288337925,499.025711662075,158.051423324151,3.51615151515152
349.866310160428,500.732620320856,137.208556149732,3.54645454545455
350,502.561065197429,138.683195592287,3.57675757575758
350.67825311943,502.32174688057,142.713012477718,3.60706060606061
351.586776859504,501.413223140496,149.280991735537,3.63736363636364
352,501.980392156863,158.882352941177,3.66766666666667
352,504.621212121212,155.272727272727,3.6979696969697
352,504.173553719008,142.256198347107,3.72827272727273
352.722816399287,504,142.168449197861,3.75857575757576
353,504,140.469237832874,3.78887878787879
353.550964187328,503.449035812672,136.245179063361,3.81918181818182
354,503,144.47504456328,3.84948484848485
354.736742424242,503.736742424242,153.316287878788,3.87978787878788
355,504.790633608815,147.256198347107,3.91009090909091
355.688057040998,504.311942959002,143.935828877005,3.94039393939394
356,502.80624426079,147.178145087236,3.97069696969697
355.484848484848,503.030303030303,159.787878787879,4.001
354.579322638146,503.579322638146,164.372549019608,4.03130303030303
354,501.752228163993,181.707664884137,4.06160606060606
352.550964187328,501,224.980716253444,4.09190909090909
350.714416896235,500.357208448117,218.001836547291,4.12221212121212
350,500.544563279857,187.306595365419,4.15251515151515
349.550964187328,501.449035812672,177.633608815427,4.18281818181818
349,501.265381083563,173.409550045913,4.21312121212121
349,499.722816399287,154.989304812834,4.24342424242424
349,497.989304812834,183.160427807487,4.27372727272727
348.405303030303,494.810606060606,209.431818181818,4.3040303030303
348.509803921569,492.980392156863,187.117647058824,4.33433333333333
348.586776859504,491.173553719008,167.173553719008,4.36463636363636
347.356506238859,490,177.261140819964,4.39493939393939
345.561065197429,490,200.780532598714,4.42524242424242
343.866310160428,490,201.737967914439,4.45554545454545
342.840909090909,489.94696969697,209.446969696971,4.48584848484848
340.918273645546,487.62258953168,155.182736455464,4.51615151515152
341.245179063361,485.245179063361,168.264462809918,4.54645454545455
339.426024955437,483.713012477718,166.547237076649,4.57675757575758
337.816345270891,483.183654729109,155.020202020202,4.60706060606061
337,484.101928374656,163.388429752066,4.63736363636364
336.960784313725,485.039215686275,157.980392156863,4.66766666666667
335.17825311943,486.82174688057,157.089126559715,4.6979696969697
336.31129476584,486.31129476584,168.057851239669,4.72827272727273
337.229568411387,487.229568411387,146.937557392103,4.75857575757576
338,488.286987522282,187.573975044563,4.78887878787879
338,490.071625344353,191.214876033058,4.81918181818182
338,491.908172635445,196.724517906336,4.84948484848485
338.872359963269,498.978879706152,159.48852157943,4.87978787878788
337.418732782369,500,173.765840220386,4.91009090909091
335,500.623885918004,158.26559714795,4.94039393939394
335,499.081726354454,180.10101010101,4.97069696969697
335,500,170,5.001
334.108734402852,500,165.54367201426,5.03130303030303
334.80624426079,500,147.262626262626,5.06160606060606
335.724517906336,498.550964187328,142.275482093664,5.09190909090909
